1652362200,1652362500,60,2.46517,2.43583,2.25533,2.09967,2.12867
1652362200,1652362500,60,3.2934,3.6257,2.63511,2.6617,3.33415
1652362200,1652362500,60,0.0776688,0.0975956,0.0750792,0.0619391,0.0853375
1652362200,1652362500,60,2.07519e+11,2.07514e+11,2.07503e+11,2.07473e+11,2.07425e+11
1652362200,1652362500,60,0.5275,0.587333,0.539,0.545,0.513
1652362200,1652362500,60,1.43496,1.31035,0.968179,1.60803,1.22037
1652362200,1652362500,60,0.110269,0.102189,0.0760262,0.156934,0.100688
1652362200,1652362500,60,7.51096e+10,7.51188e+10,7.51075e+10,7.50875e+10,7.50711e+10
1652362200,1652362500,60,0.5,0.5025,0.498,0.449,0.382
1652362200,1652362500,60,0.906872,0.907037,0.88221,0.734677,0.720078
1652362200,1652362500,60,0.0336278,0.0461845,0.027697,0.0185575,0.0147801
1652362200,1652362500,60,7.4385e+10,7.43989e+10,7.44061e+10,7.44151e+10,7.44296e+10
1652362200,1652362500,60,0.5575,0.5755,0.622,0.586,0.678
1652362200,1652362500,60,0.912589,1.08479,1.30322,0.939756,1.11544
1652362200,1652362500,60,0.0378793,0.0476932,0.0561603,0.04531,0.055962
1652362200,1652362500,60,7.44941e+10,7.44941e+10,7.45012e+10,7.45037e+10,7.44954e+10
1652362200,1652362500,60,0.2185,0.234333,0.2175,0.2125,0.22
1652362200,1652362500,60,1.43993,1.40132,1.37148,1.39056,1.08133
1652362200,1652362500,60,0.00891987,0.00708212,0.00656375,0.00674725,0.00726325
1652362200,1652362500,60,2.64654e+11,2.64653e+11,2.64679e+11,2.64679e+11,2.6468e+11
1652362200,1652362500,60,2.39733,2.238,2.18533,2.012,1.94
1652362200,1652362500,60,2.94984,2.7968,3.40099,3.26554,3.0774
1652362200,1652362500,60,0.0594285,0.0623256,0.0700555,0.0634295,0.0674885
1652362200,1652362500,60,2.11799e+11,2.11812e+11,2.118e+11,2.11814e+11,2.11855e+11
1652362200,1652362500,60,0.642,0.6,0.603,0.595,0.569
1652362200,1652362500,60,0.812342,0.855976,0.939624,1.31553,1.27764
1652362200,1652362500,60,0.0517672,0.0705362,0.0908353,0.138302,0.131048
