1652302500,1652302800,60,1.50233,1.42933,1.357,1.25283,1.15167
1652302500,1652302800,60,2.30023,2.38501,2.13005,1.94846,1.3008
1652302500,1652302800,60,0.0544234,0.0598591,0.0535508,0.0467779,0.0291907
1652302500,1652302800,60,2.05418e+11,2.05441e+11,2.05454e+11,2.05476e+11,2.05519e+11
1652302500,1652302800,60,0.204167,0.233,0.285833,0.3215,0.315667
1652302500,1652302800,60,0.580377,0.852247,1.46203,1.22304,0.892726
1652302500,1652302800,60,0.0296489,0.0433969,0.118938,0.0939733,0.0346502
1652302500,1652302800,60,7.46667e+10,7.46613e+10,7.46363e+10,7.46479e+10,7.46543e+10
1652302500,1652302800,60,0.2385,0.2515,0.26,0.26,0.224167
1652302500,1652302800,60,0.788436,0.859952,0.701147,0.834792,0.679951
1652302500,1652302800,60,0.00926527,0.0262765,0.0174334,0.0196785,0.0122678
1652302500,1652302800,60,7.21145e+10,7.21176e+10,7.21185e+10,7.21091e+10,7.2117e+10
1652302500,1652302800,60,0.251333,0.218,0.217167,0.191333,0.165667
1652302500,1652302800,60,0.849974,0.672873,0.819891,0.651651,0.534854
1652302500,1652302800,60,0.0136062,0.0111669,0.0180919,0.0103886,0.00519813
1652302500,1652302800,60,7.5173e+10,7.51721e+10,7.51592e+10,7.51684e+10,7.51701e+10
1652302500,1652302800,60,0.29,0.26,0.29,0.31,0.281
1652302500,1652302800,60,2.11875,1.51413,1.52784,1.43558,1.21773
1652302500,1652302800,60,0.0126,0.0082,0.006692,0.0064935,0.0066435
1652302500,1652302800,60,2.64746e+11,2.64743e+11,2.64741e+11,2.64734e+11,2.64731e+11
1652302500,1652302800,60,0.990167,1.0365,0.995,0.9105,1.12083
1652302500,1652302800,60,2.81357,1.72672,1.41093,1.53239,1.6179
1652302500,1652302800,60,0.0506827,0.0362337,0.038578,0.0390348,0.034642
1652302500,1652302800,60,2.08129e+11,2.08123e+11,2.08124e+11,2.08157e+11,2.0819e+11
1652302500,1652302800,60,0.326,0.3315,0.362,0.384667,0.397167
1652302500,1652302800,60,1.08201,1.0242,1.00038,1.05037,1.22439
1652302500,1652302800,60,0.0886867,0.0920414,0.0779324,0.0461717,0.0724136
1652302500,1652302800,60,7.61909e+10,7.61796e+10,7.61767e+10,7.6172e+10,7.61809e+10
1652302500,1652302800,60,0.307167,0.345833,0.367167,0.362667,0.367167
1652302500,1652302800,60,0.791389,0.628466,0.867572,0.770673,0.738571
1652302500,1652302800,60,0.012527,0.0120026,0.0308401,0.0300521,0.0279445
1652302500,1652302800,60,7.5735e+10,7.57445e+10,7.57559e+10,7.57672e+10,7.57688e+10
1652302500,1652302800,60,0.400167,0.42,0.405667,0.356,0.318
