[[[1652303100,1652303400,60,1.15067,1.07167,0.9805,7.702,7.2575]]]
[[[1652303100,1652303400,60,2.1678,1.79245,1.14034,1.47644,1.30647]]]
[[[1652303100,1652303400,60,0.0371626,0.0429592,0.027824,0.0247585,0.0265864]]]
[[[1652303100,1652303400,60,2.0558e+11,2.05612e+11,2.05649e+11,2.05726e+11,2.05757e+11]]]
[[[1652303100,1652303400,60,0.2615,0.249,0.247,0.263667,0.242667]]]
[[[1652303100,1652303400,60,0.76744,0.724475,0.821127,0.595911,0.726016]]]
[[[1652303100,1652303400,60,0.0125227,0.0173877,0.0464974,0.0276366,0.039927]]]
[[[1652303100,1652303400,60,7.46112e+10,7.46137e+10,7.46035e+10,7.46002e+10,7.46025e+10]]]
[[[1652303100,1652303400,60,0.363,0.388,0.393,0.43,0.436333]]]
[[[1652303100,1652303400,60,1.04264,1.2218,0.875883,0.6238,0.649091]]]
[[[1652303100,1652303400,60,0.0262121,0.0529775,0.0320638,0.019212,0.0236383]]]
[[[1652303100,1652303400,60,7.20985e+10,7.20954e+10,7.20976e+10,7.20983e+10,7.20985e+10]]]
[[[1652303100,1652303400,60,0.197333,0.203,0.207167,0.196333,0.196833]]]
[[[1652303100,1652303400,60,0.794643,0.839867,1.09285,0.841529,0.737218]]]
[[[1652303100,1652303400,60,0.0361964,0.0262806,0.0183549,0.0170238,0.00899528]]]
[[[1652303100,1652303400,60,7.51491e+10,7.51468e+10,7.51429e+10,7.51581e+10,7.51606e+10]]]
[[[1652303100,1652303400,60,0.2855,0.28,0.2755,0.283,0.2865]]]
[[[1652303100,1652303400,60,1.52489,1.49703,1.50236,1.24809,1.16642]]]
[[[1652303100,1652303400,60,0.00699185,0.0066543,0.0066255,0.00665107,0.00668185]]]
[[[1652303100,1652303400,60,2.64727e+11,2.64727e+11,2.64726e+11,2.64727e+11,2.64726e+11]]]
[[[1652303100,1652303400,60,0.973,0.879,0.897,1.05017,1.0435]]]
[[[1652303100,1652303400,60,2.11386,1.36776,1.73,4.28682,2.47659]]]
[[[1652303100,1652303400,60,0.0332841,0.0234297,0.027564,0.0421031,0.0262684]]]
[[[1652303100,1652303400,60,2.08285e+11,2.08284e+11,2.08239e+11,2.08277e+11,2.08305e+11]]]
[[[1652303100,1652303400,60,0.284,0.3115,0.291333,0.2595,0.257]]]
[[[1652303100,1652303400,60,0.712495,0.880855,0.63287,0.458054,0.673284]]]
[[[1652303100,1652303400,60,0.0238776,0.0511661,0.0236474,0.00926075,0.0305902]]]
[[[1652303100,1652303400,60,7.61646e+10,7.61699e+10,7.61824e+10,7.6187e+10,7.61871e+10]]]
[[[1652303100,1652303400,60,0.305,0.297,0.272,0.26,0.266833]]]
[[[1652303100,1652303400,60,0.876621,0.799215,0.670546,1.28011,1.48226]]]
[[[1652303100,1652303400,60,0.0374189,0.0333441,0.0232831,0.0321256,0.0382397]]]
[[[1652303100,1652303400,60,7.57642e+10,7.57749e+10,7.5783e+10,7.5758e+10,7.5747e+10]]]
[[[1652303100,1652303400,60,0.22,0.213,0.2315,0.226,0.199]]]
[[[1652303100,1652303400,60,0.905934,0.798232,0.841802,0.686847,0.601003]]]
[[[1652303100,1652303400,60,0.0227177,0.0188626,0.024877,0.0118007,0.0149128]]]
[[[1652303100,1652303400,60,7.3785e+10,7.37882e+10,7.37881e+10,7.37991e+10,7.38034e+10]]]
[[[1652303100,1652303400,60,0.295,0.434,0.432,0.439,0.404]]]
[[[1652303100,1652303400,60,0.739313,0.661208,0.623401,0.634645,0.64932]]]
[[[1652303100,1652303400,60,0.0003014,4.86e-05,1.7e-05,1.7e-06,0]]]
[[[1652303100,1652303400,60,2.21003e+11,2.20999e+11,2.21001e+11,2.21001e+11,2.21001e+11]]]
[[[1652303100,1652303400,60,0.265,0.25,0.278,0.29,0.344667]]]
[[[1652303100,1652303400,60,0.90823,0.621172,0.824654,0.962931,1.33767]]]
[[[1652303100,1652303400,60,0.026412,0.0087899,0.0344248,0.0589303,0.042228]]]
[[[1652303100,1652303400,60,7.54382e+10,7.54389e+10,7.54267e+10,7.54287e+10,7.54179e+10]]]
[[[1652303100,1652303400,60,0.3015,0.2885,0.28,0.252,0.212]]]
[[[1652303100,1652303400,60,1.06185,0.960037,0.64033,0.693955,0.543671]]]
[[[1652303100,1652303400,60,0.0300535,0.0208306,0.0110079,0.0121252,0.0065861]]]
[[[1652303100,1652303400,60,7.41301e+10,7.4142e+10,7.41498e+10,7.41496e+10,7.41496e+10]]]
[[[1652303100,1652303400,60,0.331,0.319,0.281333,0.2495,0.233]]]
[[[1652303100,1652303400,60,1.05874,0.718138,0.504108,0.657946,1.0162]]]
[[[1652303100,1652303400,60,0.0420045,0.0232664,0.00882705,0.00961245,0.0196137]]]
[[[1652303100,1652303400,60,7.37006e+10,7.37006e+10,7.37003e+10,7.36925e+10,7.36802e+10]]]
[[[1652303100,1652303400,60,0.229,0.199,0.197,0.213667,0.192667]]]
[[[1652303100,1652303400,60,1.09018,0.738979,0.867227,0.916657,0.695022]]]
[[[1652303100,1652303400,60,0.0229284,0.0158204,0.0308388,0.0268745,0.0158828]]]
[[[1652303100,1652303400,60,7.43137e+10,7.43227e+10,7.43178e+10,7.43239e+10,7.43394e+10]]]
[[[1652303100,1652303400,60,0.155333,0.1425,0.154667,0.16,0.231667]]]
[[[1652303100,1652303400,60,1.16003,1.40194,1.43364,2.01495,3.13883]]]
[[[1652303100,1652303400,60,0.00658953,0.00777775,0.0153027,0.0163827,0.0285753]]]
[[[1652303100,1652303400,60,7.39773e+10,7.39827e+10,7.3984e+10,7.39958e+10,7.39544e+10]]]
[[[1652303100,1652303400,60,0.17,0.155,0.15,0.142833,0.14]]]
[[[1652303100,1652303400,60,2.06907,1.41436,1.25064,0.973311,0.814201]]]
[[[1652303100,1652303400,60,0.0459365,0.0206528,0.00724467,0.00495648,0.00364893]]]
[[[1652303100,1652303400,60,6.65466e+10,6.65506e+10,6.65524e+10,6.65519e+10,6.65519e+10]]]
[[[1652303100,1652303400,60,0.27,0.2625,0.2375,0.2085,0.178]]]
[[[1652303100,1652303400,60,1.56394,1.33988,1.34445,1.01362,0.897761]]]
[[[1652303100,1652303400,60,0.0142549,0.0137503,0.0212345,0.0122768,0.00869073]]]
[[[1652303100,1652303400,60,6.92673e+10,6.92613e+10,6.92658e+10,6.9267e+10,6.92672e+10]]]
[[[1652303100,1652303400,60,0.225667,0.205,0.214667,0.1985,0.182833]]]
[[[1652303100,1652303400,60,1.59568,1.17879,1.51081,1.31262,1.51894]]]
[[[1652303100,1652303400,60,0.0259115,0.0199318,0.0255023,0.0229605,0.0179647]]]
[[[1652303100,1652303400,60,6.6527e+10,6.65275e+10,6.65278e+10,6.65276e+10,6.65266e+10]]]
[[[1652303100,1652303400,60,0.279,0.335,0.275833,0.2425,0.24]]]
[[[1652303100,1652303400,60,2.32484,2.07797,1.44962,2.79366,1.86354]]]
[[[1652303100,1652303400,60,0.0389413,0.0314888,0.0224647,0.0185582,0.0125887]]]
[[[1652303100,1652303400,60,7.61267e+10,7.61447e+10,7.61484e+10,7.61543e+10,7.61761e+10]]]
[[[1652303100,1652303400,60,0.208667,0.2075,0.229333,0.211333,0.185333]]]
[[[1652303100,1652303400,60,2.01148,1.61489,2.20904,1.30249,0.825383]]]
[[[1652303100,1652303400,60,0.00948587,0.009953,0.0151973,0.00797175,0.00345533]]]
[[[1652303100,1652303400,60,1.28055e+11,1.28057e+11,1.28059e+11,1.28059e+11,1.28063e+11]]]
