[[[1652363100,1652363400,60,1.44583,1.38617,1.35,1.4225,1.5]]]
[[[1652363100,1652363400,60,2.16377,2.07818,2.58102,3.79095,3.87415]]]
[[[1652363100,1652363400,60,0.0439972,0.0430428,0.054634,0.0752995,0.0785644]]]
[[[1652363100,1652363400,60,2.0787e+11,2.0788e+11,2.07845e+11,2.07803e+11,2.07814e+11]]]
[[[1652363100,1652363400,60,0.615,0.571,0.559,0.564,0.514]]]
[[[1652363100,1652363400,60,1.26558,1.07855,1.35127,1.35388,0.623302]]]
[[[1652363100,1652363400,60,0.0678865,0.0827195,0.124408,0.13145,0.0338554]]]
[[[1652363100,1652363400,60,7.50741e+10,7.50711e+10,7.50653e+10,7.50478e+10,7.50397e+10]]]
[[[1652363100,1652363400,60,0.3915,0.373,0.371,0.35,0.332]]]
[[[1652363100,1652363400,60,1.98586,0.990113,1.05579,1.03542,1.26912]]]
[[[1652363100,1652363400,60,0.0169767,0.0228411,0.0257915,0.0156862,0.0226478]]]
[[[1652363100,1652363400,60,7.46793e+10,7.47203e+10,7.47238e+10,7.47067e+10,7.46537e+10]]]
[[[1652363100,1652363400,60,0.557,0.626333,0.691,0.7845,0.687]]]
[[[1652363100,1652363400,60,2.04588,2.03655,1.85729,0.831812,0.601937]]]
[[[1652363100,1652363400,60,0.0895055,0.0657471,0.0535642,0.0355473,0.0170417]]]
[[[1652363100,1652363400,60,7.44902e+10,7.44796e+10,7.45018e+10,7.45094e+10,7.45086e+10]]]
[[[1652363100,1652363400,60,0.25,0.268667,0.314333,0.297833,0.28]]]
[[[1652363100,1652363400,60,1.71929,2.81125,3.2737,1.54373,1.6141]]]
[[[1652363100,1652363400,60,0.00807525,0.0142545,0.0234078,0.00880883,0.007835]]]
[[[1652363100,1652363400,60,2.64646e+11,2.64638e+11,2.64677e+11,2.64678e+11,2.64679e+11]]]
[[[1652363100,1652363400,60,1.438,1.364,1.34,1.42067,1.47933]]]
[[[1652363100,1652363400,60,2.88417,2.84269,3.54572,4.03117,3.10715]]]
[[[1652363100,1652363400,60,0.0580174,0.0568119,0.0661437,0.0620246,0.0598609]]]
[[[1652363100,1652363400,60,2.12468e+11,2.12476e+11,2.12486e+11,2.12499e+11,2.12518e+11]]]
[[[1652363100,1652363400,60,0.395,0.405,0.54,0.599333,0.549]]]
[[[1652363100,1652363400,60,1.03442,1.4427,2.80977,2.11601,0.831172]]]
